brand,model,price,productionYear,mileage,imageUrl,insuranceHistory,inspectionHistory,region,contactNumber,isFraud
Ford,Explorer,43462,2023,3756,https://example.com/cars/80ff7e70-1140-448f-92a2-bbbf3415d935.jpg,1,4,Seoul,010-8725-7088,0
Hyundai,Elantra,7863,2018,48647,https://example.com/cars/16e9e77e-cbc2-4d5f-84f9-8960345ad2b3.jpg,2,4,Busan,010-8560-3799,0
Hyundai,Tucson,15213,2020,7001,https://example.com/cars/363ddef7-d7ac-4ca3-8c79-a7ab94dff248.jpg,1,1,Incheon,010-5583-7479,1
Hyundai,Elantra,15622,2021,8694,https://example.com/cars/7cad709f-8ee4-4b67-a9f3-712edfda1a5e.jpg,0,0,Gyeonggi,010-7767-5766,1
Tesla,Model 3,45837,2022,14525,,1,1,Gyeonggi,010-4151-1997,0
Mercedes,E-Class,68596,2024,0,,7,2,Seoul,010-7150-3817,1
Honda,Civic,12238,2021,20972,https://example.com/cars/3262be68-90c6-4478-bb30-2710d2137063.jpg,1,2,Incheon,010-8210-4182,0
Honda,Civic,7767,2020,37506,,3,3,Busan,010-7212-2933,0
Toyota,RAV4,25735,2018,50476,,3,5,Gwangju,010-7131-7937,1
Mercedes,E-Class,62245,2021,31421,https://example.com/cars/2fd9e88d-4ba9-4766-8cf6-beb3b6672a79.jpg,0,5,Gwangju,010-9925-1024,1
Hyundai,Tucson,16058,2022,8394,https://example.com/cars/bf62d375-1c91-4304-8879-5237d2c391dc.jpg,0,1,Incheon,010-8837-1409,0
Hyundai,Tucson,22183,2023,13144,https://example.com/cars/a2cacaa4-d675-4d4b-ab12-b22bbb9f88a1.jpg,2,5,Daegu,010-6498-5027,0
BMW,X3,10916,2021,13562,https://example.com/cars/e06d4fbc-008a-4384-bc5a-b65b9ea5c3ad.jpg,0,1,Sejong,010-5670-5769,1
Toyota,RAV4,17041,2023,16833,https://example.com/cars/d7a21616-67b5-4b52-90ba-73f2037d158d.jpg,3,1,Sejong,010-7538-1653,0
Tesla,Model Y,32685,2021,32394,https://example.com/cars/3f562ae7-0420-4c75-ad3d-70d1a395f844.jpg,2,4,Gyeonggi,010-6263-3044,0
Mercedes,E-Class,23928,2018,59644,,7,3,Seoul,010-7499-5711,1
Toyota,Camry,11908,2018,55072,https://example.com/cars/8e8d0432-8798-4ebf-9baf-ea3fd647d01f.jpg,3,0,Seoul,010-9759-1532,0
Hyundai,Tucson,9405,2023,6097,https://example.com/cars/e7855c93-f76d-475f-8912-2b03c1856118.jpg,2,2,Busan,010-2070-4120,1
Toyota,RAV4,30577,2023,14319,https://example.com/cars/b6acc946-c018-4933-9aca-41c2a1910324.jpg,0,5,Seoul,010-1680-9016,0
Hyundai,Elantra,10619,2021,9783,https://example.com/cars/100a9064-9286-4f5c-889d-9299d7a18794.jpg,2,0,Busan,010-5131-2360,1
Toyota,Corolla,17131,2022,9155,https://example.com/cars/29fc05ca-f2ff-4aca-9a43-18c9f1d0b126.jpg,6,3,Incheon,010-6487-9776,1
Tesla,Model Y,59514,2024,26,,0,5,Sejong,010-8332-1720,1
Hyundai,Tucson,12726,2018,9035,https://example.com/cars/b8d6e4d2-9b35-4b84-a395-ba8c4923a21f.jpg,1,0,Gwangju,010-8158-9591,1
BMW,X5,11083,2021,12122,,1,1,Seoul,010-1279-1841,1
Ford,Explorer,13215,2019,47605,https://example.com/cars/4eb70fa9-4e6e-478d-9392-5cd057bae6e7.jpg,1,0,Seoul,010-2586-4678,0
Hyundai,Tucson,13217,2018,38262,https://example.com/cars/1c202865-fbf9-4fc6-b566-2be323f6c6f5.jpg,0,1,Gyeonggi,010-7839-1217,0
Mercedes,E-Class,70481,2023,1383,https://example.com/cars/17604de4-f93b-4b27-a766-ace0505e6814.jpg,0,1,Gwangju,010-2974-7987,0
Toyota,RAV4,14589,2020,3850,https://example.com/cars/8afe5715-4097-4608-a584-818f8318686e.jpg,1,5,Gwangju,010-5615-8003,1
Hyundai,Elantra,7375,2018,34907,https://example.com/cars/f0df85b5-7fa5-4ccc-ad73-bbb884248a90.jpg,1,4,Seoul,010-7282-8179,0
Tesla,Model Y,63811,2024,4219,https://example.com/cars/ba0ab5cd-575a-439f-876b-a5af6bd12dbd.jpg,2,2,Gyeonggi,010-3425-9287,0
Toyota,Camry,26546,2024,0,https://example.com/cars/85d2a59c-eba4-4b9b-a389-5b6441f83f9c.jpg,3,5,Daegu,010-7855-4439,1
Ford,F-150,20924,2018,64917,https://example.com/cars/47913ad9-5419-404b-a760-087c557e66f6.jpg,3,0,Seoul,010-4233-3085,0
Tesla,Model Y,18204,2023,6181,https://example.com/cars/aa6082f7-f45d-4a9a-be0a-f64b9ce57851.jpg,2,0,Gyeonggi,010-6277-8126,1
Honda,Civic,6138,2019,45185,https://example.com/cars/fce3505e-ad15-47ee-89b5-2eee3a22e659.jpg,1,3,Ulsan,010-7977-7543,1
BMW,X3,7207,2020,45081,,3,3,Seoul,010-3361-9896,1
Honda,CR-V,16038,2022,18485,https://example.com/cars/d6ad6e69-76a5-43f7-871e-79c893a8b625.jpg,1,2,Gwangju,010-3169-5646,0
Hyundai,Elantra,17697,2024,3000,,0,5,Ulsan,010-1356-4121,0
Mercedes,E-Class,18899,2018,66464,https://example.com/cars/7e5eb6c7-025c-4bb3-944a-b7972066fb14.jpg,3,5,Busan,010-6003-1332,0
Tesla,Model 3,44710,2022,12219,,1,1,Daejeon,010-9243-6667,0
Tesla,Model 3,35555,2021,21912,https://example.com/cars/82ba1b21-05ee-48e4-a612-37d6eb153439.jpg,6,0,Daejeon,010-6660-8177,1
Hyundai,Elantra,13903,2018,15394,https://example.com/cars/9c2836c6-cba8-49bc-9330-2724e4a2b70d.jpg,2,0,Ulsan,010-6244-5747,1
Mercedes,E-Class,49055,2020,21859,,0,5,Busan,010-5040-2020,1
Mercedes,E-Class,44304,2019,43669,https://example.com/cars/6218a258-5cd1-400c-b706-a19d9344a94d.jpg,0,5,Ulsan,010-1430-5924,1
BMW,X3,31993,2023,3595,https://example.com/cars/26e4a3f2-447d-4432-9b8e-fedc2dd04fd4.jpg,0,2,Gyeonggi,010-3786-1995,1
Honda,Civic,10345,2019,46874,,2,4,Incheon,010-3353-8087,0
Toyota,Corolla,15443,2022,12873,https://example.com/cars/4d90c523-2628-4292-a7c7-d1d10bbb0f98.jpg,0,0,Incheon,010-7354-8211,0
Honda,CR-V,12888,2020,38439,https://example.com/cars/accdb748-baa9-4c46-ae69-35acc15e34e4.jpg,2,2,Ulsan,010-6323-2892,0
Ford,Explorer,18709,2018,36151,,1,0,Seoul,010-5652-4136,0
Tesla,Model 3,27573,2018,68841,https://example.com/cars/502ca7f7-6b07-4d89-b7b0-91bbdcf32255.jpg,1,3,Gwangju,010-4056-1248,0
Ford,Explorer,18617,2021,25824,https://example.com/cars/68410a52-4fa6-42b1-8ec5-707eb3407f98.jpg,5,4,Ulsan,010-3980-4522,1
Tesla,Model Y,43994,2023,2934,https://example.com/cars/fe543edd-9843-4330-b226-579116b76b7f.jpg,4,5,Sejong,010-1138-9853,1
BMW,X5,10134,2021,35221,,0,5,Seoul,010-5194-4172,1
Toyota,RAV4,38032,2023,16379,https://example.com/cars/d056fe1a-edfd-4a3e-8dd5-a3a2d0c256f3.jpg,1,5,Daegu,010-2057-4770,1
Hyundai,Tucson,17112,2021,14187,https://example.com/cars/c15a574c-a06f-4ea8-bbd6-80681b23ffca.jpg,1,2,Daegu,010-2405-5236,0
BMW,X5,11895,2021,20440,https://example.com/cars/61a255e2-6b76-4559-b163-0971ed91890a.jpg,1,0,Busan,010-6946-3629,1
Ford,F-150,23625,2022,13970,,0,2,Seoul,010-8801-4481,0
Honda,CR-V,8618,2018,6502,https://example.com/cars/77d36a68-86dc-44cc-bb07-5f4bd38ebc35.jpg,2,0,Incheon,010-3089-6612,1
Mercedes,E-Class,42428,2022,14163,https://example.com/cars/0f0aabe9-c6a6-44c6-9b07-d6c417046b75.jpg,5,2,Daegu,010-6676-7039,1
Mercedes,E-Class,12828,2018,42558,https://example.com/cars/95f9e1cf-522b-476d-92b5-bf23411ba6e2.jpg,2,3,Gwangju,010-3193-2098,1
Honda,CR-V,3787,2021,33256,https://example.com/cars/2d92846e-c46e-4ed8-835a-83cc2f177645.jpg,2,3,Daegu,010-3509-5700,1
Ford,Explorer,28848,2019,13128,,3,0,Gyeonggi,010-6779-1766,1
Toyota,Camry,19891,2024,1750,https://example.com/cars/d4a29916-9d30-4622-ac6e-ae13abc63eee.jpg,0,2,Daegu,010-3459-5060,1
Toyota,Camry,13398,2018,39878,https://example.com/cars/924f1dd7-dcff-4f13-84f4-67af41fcef14.jpg,4,2,Gwangju,010-8517-7700,1
Mercedes,E-Class,23928,2018,55041,https://example.com/cars/2d694e24-8f0d-40c4-a84f-d18614af3931.jpg,5,5,Gwangju,010-8310-7293,1
Toyota,Corolla,16048,2019,18840,https://example.com/cars/451c84d0-d982-463f-9f5c-05796d67b65c.jpg,2,3,Seoul,010-4169-3371,0
Hyundai,Tucson,30932,2020,18765,https://example.com/cars/04ce30ca-bec3-45bc-bf89-ba2b2284c347.jpg,2,4,Sejong,010-9509-6840,1
Hyundai,Tucson,33505,2024,0,https://example.com/cars/550b56de-91b9-4e81-bd5d-c00a85cdf7d9.jpg,3,4,Ulsan,010-6027-1536,0
Ford,F-150,13004,2021,34077,https://example.com/cars/4cecf9bc-d1e0-4a23-8bf7-4380fb3720f7.jpg,3,1,Daejeon,010-4903-5803,0
Hyundai,Tucson,20952,2023,15600,https://example.com/cars/3477266c-08ff-488e-b51a-7f71c0608c48.jpg,3,0,Incheon,010-4415-5247,0
Mercedes,E-Class,18164,2020,43594,https://example.com/cars/4f75eaae-c1d9-4d54-8551-eff9b954fe09.jpg,0,3,Gyeonggi,010-2319-9367,0
Tesla,Model Y,45755,2019,48663,,2,3,Ulsan,010-3773-3546,1
Tesla,Model 3,23235,2021,30999,https://example.com/cars/928f2b51-36fd-4efc-96c1-1864313c399b.jpg,3,1,Gyeonggi,010-3032-6024,0
Hyundai,Tucson,6991,2022,6862,,2,4,Incheon,010-8629-7037,1
Tesla,Model Y,48384,2022,8133,https://example.com/cars/b3dca9d5-d927-441e-8617-67063e2443cd.jpg,3,4,Daejeon,010-1675-9117,0
Mercedes,E-Class,48219,2019,48871,,0,1,Gwangju,010-8206-4688,1
Hyundai,Tucson,27046,2023,9650,https://example.com/cars/5975a519-05e2-4542-a2c6-0621fb114f8c.jpg,3,4,Gyeonggi,010-8544-4924,0
Tesla,Model Y,46021,2023,0,https://example.com/cars/63867b57-69b0-4198-8e30-50934e2c91e9.jpg,0,4,Daejeon,010-4740-3795,0
Mercedes,E-Class,39872,2021,17317,https://example.com/cars/6ba4aa02-36b4-400c-b547-101f73eb5638.jpg,3,4,Seoul,010-1151-2007,0
Hyundai,Elantra,20892,2023,14011,,0,2,Seoul,010-5063-5677,0
Tesla,Model Y,24283,2019,33807,,0,5,Gwangju,010-6690-4493,0
Tesla,Model Y,85654,2023,7826,,3,4,Daegu,010-9336-6957,1
Toyota,Corolla,19386,2021,9623,,2,5,Sejong,010-7691-8141,0
Ford,Explorer,87660,2024,0,https://example.com/cars/e342d878-0191-437d-b1c2-6588f9446645.jpg,1,1,Gyeonggi,010-9259-9453,1
Honda,Civic,26692,2023,4519,https://example.com/cars/82b739eb-cc88-42ed-a188-1303f25e25db.jpg,0,1,Gyeonggi,010-6967-3843,1
Tesla,Model Y,27315,2021,35665,https://example.com/cars/c23751aa-c41b-4e17-9060-6df61ff39f0e.jpg,1,2,Ulsan,010-2898-1819,0
Toyota,Corolla,4688,2021,29793,,3,5,Daejeon,010-6275-2346,1
Tesla,Model Y,45867,2018,45412,https://example.com/cars/467811ff-f6b7-4e67-8558-25e3cef6dcbc.jpg,1,3,Incheon,010-4324-3355,1
Ford,Explorer,19710,2020,28697,https://example.com/cars/9e36e6b8-bf18-448b-aa64-96afbc4f25c6.jpg,0,3,Incheon,010-2186-1536,0
Honda,CR-V,10888,2020,27888,https://example.com/cars/fa431276-2923-4ebb-a6e1-81a7d71cccfb.jpg,1,1,Daejeon,010-9809-6007,0
BMW,X5,16723,2018,68507,https://example.com/cars/36b023b4-aa83-4783-92b9-2f37a0991ab0.jpg,6,5,Daejeon,010-3841-4691,1
Tesla,Model Y,54846,2023,9540,,0,1,Gyeonggi,010-8243-5762,0
Hyundai,Elantra,4117,2018,51469,,2,4,Daegu,010-6093-4472,1
Ford,Explorer,10088,2018,41074,https://example.com/cars/3cb2287f-12eb-464f-998e-2364b30e5cdc.jpg,3,2,Ulsan,010-6544-5077,0
Ford,F-150,36079,2024,4422,https://example.com/cars/76b15770-03dd-477a-b530-3293b99e238d.jpg,2,3,Busan,010-2812-1872,0
Mercedes,E-Class,29704,2019,17173,https://example.com/cars/7afa0ca7-19d7-4dd2-937b-db5350eae051.jpg,3,4,Seoul,010-3370-9321,1
Honda,Civic,16655,2022,16261,https://example.com/cars/27024666-f10c-434d-86fc-9266610db039.jpg,1,1,Ulsan,010-3957-2928,0
Toyota,RAV4,25843,2023,14519,https://example.com/cars/97e33186-6918-4255-b3c9-9c8b030e5b03.jpg,1,5,Incheon,010-7474-4542,0
Ford,F-150,18485,2020,17493,,6,0,Daejeon,010-9079-3822,1
BMW,X3,31105,2022,7818,https://example.com/cars/aec86495-20c1-43f1-98c2-1df5121f2707.jpg,0,1,Gwangju,010-1966-5325,1
BMW,X5,47638,2023,3480,https://example.com/cars/aa312a7a-37cc-4c48-9aa8-748b40acff5e.jpg,3,0,Gwangju,010-9645-1100,0
BMW,X5,22234,2019,54489,https://example.com/cars/2744cf36-fe8c-428e-b2d5-306d14857c6a.jpg,3,3,Gwangju,010-2405-2233,0
Honda,Civic,16845,2020,40813,,2,0,Seoul,010-8781-7368,1
Tesla,Model Y,19825,2018,27540,https://example.com/cars/5a7fba6f-0bef-4f95-8144-3afe29581268.jpg,1,4,Daegu,010-9231-8282,0
BMW,X5,34660,2021,23439,https://example.com/cars/fe05b8be-c828-4416-a7d7-4c632269d7aa.jpg,2,1,Daegu,010-5382-1451,0
Toyota,RAV4,8183,2018,37603,https://example.com/cars/f0dae333-b1f4-4276-bda2-b7a605d80261.jpg,1,4,Ulsan,010-9281-4584,0
Toyota,Corolla,28219,2023,17198,https://example.com/cars/17dff5c1-cec4-4083-bcad-1841eba57761.jpg,1,2,Seoul,010-9565-1023,0
Hyundai,Elantra,25974,2024,0,https://example.com/cars/ef9790ae-50b1-4c67-8ac1-a5d3dc41ce4f.jpg,1,2,Sejong,010-2244-4634,0
BMW,X5,49628,2019,44924,https://example.com/cars/2ce98efd-376a-4338-9175-9540b9d10986.jpg,0,0,Gwangju,010-2920-1125,1
BMW,X5,33711,2021,16687,https://example.com/cars/be5abfa0-a912-4ef0-a406-e23089ead91e.jpg,6,4,Gyeonggi,010-4989-4330,1
Ford,Explorer,15672,2018,53379,https://example.com/cars/04350443-d86c-4aa3-93fc-1b8976f7409a.jpg,1,0,Sejong,010-6422-5780,0
Honda,Civic,11145,2020,32461,https://example.com/cars/4959faa2-ba5b-4fba-b323-a859d452362c.jpg,0,0,Daegu,010-6072-8103,0
Tesla,Model Y,18853,2019,29010,,7,2,Busan,010-9236-7778,1
Mercedes,E-Class,67164,2023,3891,https://example.com/cars/26b7da1b-7a91-4bcd-8997-c6dd5aea3e9c.jpg,3,3,Ulsan,010-7857-2989,0
Mercedes,E-Class,34999,2020,9441,https://example.com/cars/5542f9f0-083a-43ee-83d1-88cc522f00ab.jpg,3,2,Daejeon,010-5807-7333,0
Honda,CR-V,24279,2023,9994,https://example.com/cars/7ff64ed2-fed6-4479-8ca2-d1ad802cc018.jpg,2,5,Ulsan,010-2877-7864,0
Honda,Civic,11848,2019,39251,https://example.com/cars/33d00ce3-caa4-4a28-abcb-b293f4230669.jpg,1,4,Ulsan,010-7424-3567,0
Mercedes,E-Class,26254,2020,45818,https://example.com/cars/31b77001-e5ab-4028-b330-d816bb1becb8.jpg,3,3,Sejong,010-1794-6488,0
Mercedes,E-Class,43105,2022,12729,,3,3,Seoul,010-5849-7393,0
Honda,Civic,7898,2020,43923,,3,4,Seoul,010-7113-8648,0
Toyota,RAV4,10945,2018,29745,https://example.com/cars/8ef5e1aa-b4f4-4024-a60f-879f844cc9a2.jpg,3,0,Seoul,010-7357-3220,0
BMW,X5,58063,2024,2513,https://example.com/cars/691ebfd3-b32e-41a7-b132-3280b4192ed1.jpg,3,4,Gwangju,010-4222-5764,0
Honda,Civic,10062,2019,26079,https://example.com/cars/665edd81-ba8b-4ed7-971a-69a43e9942aa.jpg,1,1,Daegu,010-3168-1711,0
Hyundai,Elantra,7955,2022,14235,,1,2,Busan,010-3452-7514,1
Mercedes,E-Class,42053,2022,13592,,2,2,Gyeonggi,010-6601-1952,0
Ford,F-150,37516,2024,0,https://example.com/cars/d84c5401-66ac-4358-9313-eb2c7128aa62.jpg,3,4,Gyeonggi,010-5026-5649,0
Hyundai,Tucson,11130,2019,18580,https://example.com/cars/ac6cd9fb-8302-4674-9335-baf42bdf7798.jpg,0,5,Sejong,010-2446-6211,1
Toyota,RAV4,20444,2021,25559,https://example.com/cars/ecf57429-602d-4eed-ae4c-18970bab7002.jpg,2,5,Seoul,010-6132-4509,0
Honda,Civic,12719,2020,26721,https://example.com/cars/59145211-2945-4944-a3b7-b465ba769d5d.jpg,1,2,Daegu,010-4217-3863,0
Mercedes,E-Class,27252,2020,47463,https://example.com/cars/895e7001-895a-4704-b5dc-88b704bc0f9e.jpg,2,3,Gwangju,010-9840-7106,0
Tesla,Model Y,27949,2018,71464,https://example.com/cars/90f71f8f-5b5b-43ad-b74a-fece5660a7d2.jpg,1,5,Incheon,010-4174-4410,0
Tesla,Model Y,10102,2018,74480,https://example.com/cars/d85605da-4769-41ac-aa4f-4be5030623cb.jpg,1,0,Busan,010-3161-5945,1
Ford,F-150,10418,2018,47935,https://example.com/cars/4cfd951f-4866-4efd-9f77-3b7ebe2dd656.jpg,5,4,Seoul,010-8146-9375,1
Hyundai,Elantra,21514,2022,16608,https://example.com/cars/c623af75-4f04-4f03-9889-f820c75b5ddd.jpg,3,0,Busan,010-6064-8545,0
Ford,Explorer,15124,2019,5662,,2,4,Busan,010-3055-1037,1
Honda,CR-V,9927,2023,13029,https://example.com/cars/fa485a6c-6f92-4bbb-97fe-c91ae0dd2a4e.jpg,1,4,Daejeon,010-3851-5390,1
Hyundai,Tucson,22659,2018,22088,https://example.com/cars/37a6b420-8fd3-487a-89df-671b96697336.jpg,0,0,Incheon,010-6680-9431,1
Ford,Explorer,27952,2023,2029,https://example.com/cars/ea2acf7c-de5a-418f-8e9c-801b7209265d.jpg,2,0,Gyeonggi,010-5183-9683,0
Tesla,Model 3,115361,2023,13436,,3,2,Sejong,010-1866-5306,1
BMW,X3,27719,2019,47268,,2,4,Daegu,010-7229-9615,0
Ford,Explorer,36307,2023,5705,,3,3,Daejeon,010-1336-6983,0
Honda,CR-V,18917,2022,7505,https://example.com/cars/5b2304ab-286d-46bb-8790-63a83e814186.jpg,3,2,Incheon,010-6754-2545,0
Mercedes,E-Class,71484,2024,0,https://example.com/cars/d4e32b6b-8762-400b-b055-95b838adfb10.jpg,1,5,Seoul,010-5315-6729,0
Hyundai,Tucson,11798,2023,4925,https://example.com/cars/7e30d7f5-b5bd-4272-98a8-70f79f58f79d.jpg,1,5,Incheon,010-8597-2877,1
Tesla,Model 3,31682,2021,18777,https://example.com/cars/1e155966-9dbb-4e84-98c5-7c202a4b440e.jpg,1,3,Seoul,010-8727-1650,0
Toyota,Camry,10280,2018,29157,https://example.com/cars/f3de84d1-9269-4c8b-8975-043d9e525e68.jpg,7,0,Gyeonggi,010-9405-3598,1
Hyundai,Elantra,9386,2021,25997,https://example.com/cars/7ae9c24a-b870-402d-84b3-50d5b790c7e1.jpg,1,4,Gyeonggi,010-7756-5911,0
Ford,F-150,20886,2018,11923,https://example.com/cars/5890cfbc-c77b-4b75-b04f-e5bd22167016.jpg,3,0,Gwangju,010-5040-9799,1
Mercedes,E-Class,26763,2021,16771,https://example.com/cars/587796a5-2d14-4a2b-972d-d60bc79d1106.jpg,3,2,Daejeon,010-5200-6193,0
Ford,F-150,44561,2024,2734,https://example.com/cars/2a238171-4402-46c8-9b41-bfbff09c5ea0.jpg,2,4,Ulsan,010-7994-4600,0
Mercedes,E-Class,12062,2018,27409,https://example.com/cars/a62b2a8d-f545-4f92-a68a-2c62307d5252.jpg,3,0,Daegu,010-3926-7669,1
Honda,CR-V,15553,2021,36309,https://example.com/cars/15a46d9a-5f1a-4c77-8872-134c4f143fb1.jpg,3,4,Busan,010-2301-9251,0
BMW,X5,36066,2020,10009,https://example.com/cars/1f58fec4-99b9-4619-b09f-f9cc3d1b2fd1.jpg,1,0,Busan,010-7509-5601,0
BMW,X3,22726,2019,3099,,2,1,Busan,010-1757-9565,1
Honda,Civic,12381,2018,52580,https://example.com/cars/388b7c17-3445-418d-a847-6bb6356a43c4.jpg,1,1,Busan,010-7943-9372,0
Tesla,Model Y,54262,2023,1394,https://example.com/cars/67373f15-2335-4b06-b980-791720552f08.jpg,0,4,Gyeonggi,010-5407-6434,1
Toyota,Corolla,5505,2019,22284,,0,1,Gwangju,010-9122-5945,1
Ford,Explorer,19974,2018,12563,https://example.com/cars/a8427252-db5c-40a7-a580-09cd17266e17.jpg,0,1,Busan,010-8561-2854,1
Honda,Civic,18619,2021,21263,https://example.com/cars/41fdac96-9c9e-4aab-b7e0-d5a679ecdee2.jpg,0,4,Daejeon,010-7159-4730,0
Mercedes,E-Class,80885,2023,15793,,0,4,Gwangju,010-3085-8121,1
Honda,Civic,7958,2019,9068,https://example.com/cars/2260f19c-37e5-44fd-89ea-128b6e9ef433.jpg,2,5,Incheon,010-7595-5920,1
Ford,F-150,32345,2023,13976,,8,0,Sejong,010-2827-3664,1
Ford,F-150,12281,2020,8913,https://example.com/cars/eb82d891-c7a7-4be4-9a4a-7af07a8893e7.jpg,3,2,Daejeon,010-6427-7061,1
Ford,Explorer,13360,2018,7935,,3,3,Gyeonggi,010-1056-6623,1
Hyundai,Tucson,5654,2021,23098,https://example.com/cars/68bc0d55-f7eb-466e-aeca-53dc3f1d0ef7.jpg,3,4,Gyeonggi,010-1936-1059,1
Hyundai,Tucson,13579,2020,28921,https://example.com/cars/2ab2dfef-d050-4035-8b89-942070023085.jpg,2,2,Daejeon,010-1431-7529,0
BMW,X5,46620,2024,3617,https://example.com/cars/2d7f5a7d-769e-405d-bf64-c86a516ebdc6.jpg,3,0,Ulsan,010-6233-8462,0
Tesla,Model Y,52403,2023,2605,https://example.com/cars/ff263588-4755-4067-b101-f6a61e9df592.jpg,3,2,Daegu,010-3675-1954,1
Toyota,RAV4,5084,2018,65345,https://example.com/cars/6ab5011d-c9e5-4c82-82bd-ab022473cc74.jpg,1,5,Busan,010-3218-6844,1
BMW,X5,23001,2019,55062,https://example.com/cars/33956850-e15e-4bce-8b1b-3e0aa3545f0b.jpg,0,1,Seoul,010-4284-2850,0
Tesla,Model 3,21466,2021,35098,https://example.com/cars/80797871-6576-44fc-bd40-9fba1d854218.jpg,2,0,Daejeon,010-3894-5367,0
Toyota,RAV4,18099,2023,10622,https://example.com/cars/977a8c0d-70f4-47a5-8e70-e2f3618cbf20.jpg,0,3,Daegu,010-2345-3389,0
Ford,Explorer,43718,2019,50819,,3,5,Sejong,010-2193-7146,1
Tesla,Model 3,68615,2024,0,https://example.com/cars/a53d9583-873d-40ed-888c-213fd0b03f28.jpg,2,2,Gyeonggi,010-4655-9430,0
Honda,CR-V,12011,2021,19551,https://example.com/cars/6645c2dd-82bd-492e-ac2f-92977d10c09f.jpg,1,2,Incheon,010-1711-9360,0
Honda,Civic,11257,2021,9384,https://example.com/cars/54d92fc5-a321-4c8a-85c2-4c5274658500.jpg,1,5,Daegu,010-7192-8394,1
Toyota,Camry,20635,2022,13801,https://example.com/cars/f3b602e1-8e3a-46af-8fd3-123320b3d2eb.jpg,5,2,Gyeonggi,010-9854-1352,1
Tesla,Model 3,93717,2022,20262,,3,3,Busan,010-4979-6089,1
BMW,X5,25992,2020,30518,,5,5,Daejeon,010-7864-7511,1
Mercedes,E-Class,26841,2020,39770,https://example.com/cars/ede30cc1-5435-45fb-bf3f-a28144d775f2.jpg,0,2,Daejeon,010-8901-6944,0
Hyundai,Tucson,11971,2021,31592,https://example.com/cars/667510de-4bc7-4f81-9c42-69c82785c50c.jpg,4,5,Incheon,010-1077-7318,1
Honda,Civic,21534,2019,22678,https://example.com/cars/6b738753-4d56-419b-a2c5-8ee657735e5f.jpg,1,3,Ulsan,010-1986-4814,1
Mercedes,E-Class,20881,2018,8731,,3,2,Busan,010-8715-8177,1
Hyundai,Tucson,27945,2024,0,https://example.com/cars/0f0460b9-45a6-425e-8381-4ae83782c8c0.jpg,5,0,Gwangju,010-1297-8769,1
Hyundai,Tucson,34533,2020,22331,,1,0,Daejeon,010-1171-2333,1
Hyundai,Elantra,16500,2023,10172,,0,1,Gwangju,010-2434-7509,0
Hyundai,Elantra,23504,2023,9130,https://example.com/cars/12df59a3-ac8f-4c66-9a4d-a0133326a5f4.jpg,0,3,Gyeonggi,010-4916-5891,0
Hyundai,Tucson,29239,2021,13523,https://example.com/cars/009e7196-1db2-4323-b644-6db15fa94ce2.jpg,2,1,Busan,010-8933-7694,1
Mercedes,E-Class,65384,2024,0,https://example.com/cars/a5c1b042-ccf0-4405-92c0-14837a53ad24.jpg,0,5,Daegu,010-8071-6608,1
Honda,CR-V,10142,2021,39234,https://example.com/cars/9f1b64ea-a584-4906-b493-5f1e748f178b.jpg,2,2,Daegu,010-9542-1144,0
Honda,CR-V,9144,2018,19451,https://example.com/cars/fcd00401-9aae-47b0-a1a9-b44d495f2cab.jpg,3,1,Gwangju,010-7022-1660,1
Toyota,Corolla,30661,2023,6492,https://example.com/cars/e944e504-a8c3-468c-800a-e6fce38d0fb9.jpg,2,5,Sejong,010-5057-1433,0
Toyota,RAV4,11931,2022,25997,https://example.com/cars/06c073b1-711f-4070-9b72-4dd5ba9fff9b.jpg,2,3,Seoul,010-9392-3925,0
BMW,X5,79470,2021,15661,,2,5,Ulsan,010-1550-8920,1
BMW,X3,105142,2023,562,https://example.com/cars/8211ee4c-8430-49d4-b223-f24874e24e7a.jpg,2,4,Ulsan,010-2179-2796,1
Hyundai,Elantra,12810,2022,16526,https://example.com/cars/194fd252-4d9e-4803-9dd1-d62c43e892eb.jpg,6,1,Busan,010-4467-1550,1
Honda,Civic,28304,2023,8216,https://example.com/cars/27b07d5a-fab7-4456-9b64-d74bb5abc277.jpg,1,2,Busan,010-1829-8652,0
BMW,X5,40240,2024,5155,,8,5,Sejong,010-8534-5031,1
Honda,Civic,9457,2018,55695,,2,4,Incheon,010-2449-2925,0
Toyota,RAV4,7481,2021,15230,,2,2,Busan,010-8299-8236,1
Toyota,Corolla,10195,2020,45168,https://example.com/cars/0725fe0c-19ba-4d42-8c2d-58646a1d6da5.jpg,0,3,Incheon,010-7073-1728,0
Toyota,RAV4,26474,2020,47529,https://example.com/cars/0b8781df-ffe5-475e-9750-bc73bb65a9ad.jpg,0,5,Gwangju,010-5709-9647,1
BMW,X5,25156,2021,25625,https://example.com/cars/03cab00d-281a-497c-a831-1f7793bd2135.jpg,0,1,Daejeon,010-2144-9126,0
Honda,CR-V,5164,2020,20723,,2,4,Gyeonggi,010-2994-5091,1
Mercedes,E-Class,46346,2022,14147,https://example.com/cars/bdf1960f-bfb6-4acc-a3f1-7fea6b10f857.jpg,0,2,Busan,010-7910-2344,0
Ford,F-150,44441,2024,5982,https://example.com/cars/0492f8d1-d38f-4283-839c-319fcd1f71d3.jpg,6,4,Seoul,010-2988-2947,1
